org_name,count,status,routed_to
Acclamation Insurance Management Services,428,in_crosswalk,
City of Riverside,427,in_crosswalk,
Sacramento Municipal Utility District,427,in_crosswalk,
Center for Responsible Lending,426,in_crosswalk,
City of Culver City,426,in_crosswalk,
Ocean Conservancy,426,in_crosswalk,
California Redevelopment Association,425,in_crosswalk,
City of Chula Vista,425,in_crosswalk,
City of Palo Alto,425,in_crosswalk,
Superintendent of Public Instruction,425,in_crosswalk,
California State Council of Service Employees International Union,424,in_crosswalk,
Dolores Huerta Foundation,424,in_crosswalk,
City of Burbank,422,in_crosswalk,
International Council of Shopping Centers,422,in_crosswalk,
Orange County Employees Association,422,in_crosswalk,
United Contractors,422,in_crosswalk,
Family Business Association of California,421,in_crosswalk,
Streets for All,421,in_crosswalk,
NARAL Pro-Choice California,420,in_crosswalk,
Pacific Forest Trust,420,in_crosswalk,
California Association of County Treasurers and Tax Collectors,419,in_crosswalk,
California Small Business Association,419,in_crosswalk,
Climate Action California,419,in_crosswalk,
San Diego County Board of Supervisors,418,in_crosswalk,
Two individuals,418,already_routed,org_names_partial.csv
City of San Marcos,417,in_crosswalk,
"Employees, AFL-CIO",417,already_routed,org_names_partial.csv
Board of Behavioral Sciences,415,in_crosswalk,
California Association of Homes and Services for the Aging,415,in_crosswalk,
Placer County Deputy Sheriffs' Association,415,in_crosswalk,
Sierra Business Council,415,in_crosswalk,
Ventura County Board of Supervisors,415,in_crosswalk,
Friends of the River,414,in_crosswalk,
Initiate Justice Action,414,in_crosswalk,
JERICHO,414,in_crosswalk,
Breast Cancer Action,412,in_crosswalk,
California Postsecondary Education Commission,412,in_crosswalk,
City of Huntington Beach,412,in_crosswalk,
Waste Management,411,in_crosswalk,
Apartment Association of Orange County,410,in_crosswalk,
Association of Bay Area Governments,409,in_crosswalk,
Health Access,408,in_crosswalk,
Student Senate for California Community Colleges,408,in_crosswalk,
Traditional Values Coalition,408,in_crosswalk,
United Ways of California,408,in_crosswalk,
"Vietnam Veterans of America, California State Council",408,in_crosswalk,
California Association of Hospitals and Health Systems,407,in_crosswalk,
Habitat for Humanity California,407,in_crosswalk,
Asian Americans Advancing Justice - California,406,in_crosswalk,
California Association of Resource Conservation Districts,406,in_crosswalk,
California Product Stewardship Council,406,in_crosswalk,
"California Right to Life Committee, Inc",406,in_crosswalk,
Environmental Justice Coalition for Water,406,in_crosswalk,
1 Individual,405,already_routed,org_names_that_are_actually_individuals.csv
Peninsula for Everyone,405,in_crosswalk,
Breast Cancer Prevention Partners,404,in_crosswalk,
Plumbing-Heating-Cooling Contractors Association of California,403,in_crosswalk,
American Cancer Society Cancer Action Network,402,in_crosswalk,
Kaiser Permanente Medical Care Program,402,in_crosswalk,
City of Vista,401,in_crosswalk,
Root & Rebound,401,in_crosswalk,
"United Food and Commercial Workers, Western States Council",399,in_crosswalk,
California Youth Connection,398,in_crosswalk,
Friends of the Earth,398,in_crosswalk,
California Broadcasters Association,396,in_crosswalk,
Gray Panthers California,396,in_crosswalk,
Insurance Agents and Brokers Legislative Council,396,in_crosswalk,
City of Sunnyvale,394,in_crosswalk,
Three Valleys Municipal Water District,394,in_crosswalk,
California Association of Psychiatric Technicians,393,in_crosswalk,
San Bernardino County,391,in_crosswalk,
Santa Rosa City Employees Association,391,in_crosswalk,
The Trust for Public Land,391,in_crosswalk,
California Association of Local Conservation Corps,390,in_crosswalk,
YIMBY Action,390,in_crosswalk,
City of Poway,389,in_crosswalk,
County Superintendents of Schools,389,in_crosswalk,
Los Angeles District Attorney,388,in_crosswalk,
Western United Dairymen,387,in_crosswalk,
State Superintendent of Public Instruction,386,in_crosswalk,
Brea Chamber of Commerce,383,in_crosswalk,
"California Catholic Conference, Inc",382,in_crosswalk,
California Hispanic Chambers of Commerce,382,in_crosswalk,
California Women Lawyers,382,in_crosswalk,
California WIC Association,381,in_crosswalk,
Center for Public Interest Law,381,in_crosswalk,
County Behavioral Health Directors Association,381,in_crosswalk,
Murrieta Police Officers' Association,381,in_crosswalk,
Plastic Pollution Coalition,381,in_crosswalk,
Allied Managed Care,380,in_crosswalk,
Child Abuse Prevention Center,380,in_crosswalk,
EdVoice,380,in_crosswalk,
Pacific Coast Federation of Fishermen's Associations,380,in_crosswalk,
Western Municipal Water District,380,in_crosswalk,
Women's Foundation of California,380,in_crosswalk,
East Bay Regional Park District,379,in_crosswalk,
CaliforniaHealth+ Advocates,378,in_crosswalk,
Chinese for Affirmative Action,378,in_crosswalk,
Legal Services for Prisoners With Children,378,in_crosswalk,
The Arc and United Cerebral Palsy California Collaboration,378,in_crosswalk,
Asian Americans for Civil Rights and Equality,377,in_crosswalk,
Inland Empire Utilities Agency,377,in_crosswalk,
League of CA Cities,377,in_crosswalk,
California Alternative Payment Program Association,376,in_crosswalk,
City of Carlsbad,376,in_crosswalk,
Grow the Richmond,375,in_crosswalk,
"Military Officers Association of America, California Council of Chapters",375,in_crosswalk,
Oxnard Chamber of Commerce,375,in_crosswalk,
CA State Association of Counties,374,in_crosswalk,
California Law Revision Commission,374,in_crosswalk,
County of San Mateo,374,in_crosswalk,
Lawyers' Committee for Civil Rights of the San Francisco Bay Area,374,in_crosswalk,
San Diego County District Attorney,373,in_crosswalk,
American Property Casualty Insurance Association,372,in_crosswalk,
California Department of Education,372,in_crosswalk,
Health Insurance Association of America,372,in_crosswalk,
Union,372,already_routed,org_names_partial.csv
City of Palm Desert,371,in_crosswalk,
County of Ventura,371,in_crosswalk,
Law Foundation of Silicon Valley,371,in_crosswalk,
American Civil Liberties Union (ACLU),370,in_crosswalk,
American College of Obstetricians and Gynecologists District IX,370,in_crosswalk,
Association of California Water Agencies (ACWA),370,in_crosswalk,
Greater Coachella Valley Chamber of Commerce,370,in_crosswalk,
Southeast Asia Resource Action Center,370,in_crosswalk,
Alliance of Catholic Health Care,369,in_crosswalk,
American Council of Engineering Companies of California,369,in_crosswalk,
National Guard Association of California,369,in_crosswalk,
Redondo Beach Chamber of Commerce,369,in_crosswalk,
California Reserve Peace Officers Association,368,in_crosswalk,
City of Glendale,367,in_crosswalk,
California Black Chamber of Commerce,366,in_crosswalk,
California Coalition Against Sexual Assault,366,in_crosswalk,
Los Angeles County Probation Officers Union,366,in_crosswalk,
Association of Northern California Oncologists,365,in_crosswalk,
United Nurses Association of California,365,in_crosswalk,
California Housing Partnership,364,in_crosswalk,
Long Beach Unified School District,364,in_crosswalk,
Personal Insurance Federation,364,in_crosswalk,
California Society of Addiction Medicine,363,in_crosswalk,
California State Board of Pharmacy,363,in_crosswalk,
Eden Housing,363,in_crosswalk,
Leadership Counsel for Justice and Accountability,362,in_crosswalk,
State Coalition of Probation Organizations,362,in_crosswalk,
A Voice for Choice Advocacy,361,in_crosswalk,
National Audubon Society,361,in_crosswalk,
Pacific Juvenile Defender Center,361,in_crosswalk,
"United Food and Commercial Workers Union, Western States Council",360,in_crosswalk,
"Association for Los Angeles Deputy Sheriffs, Inc",359,in_crosswalk,
Center for Community Action and Environmental Justice,359,in_crosswalk,
Community Legal Services in East Palo Alto,359,in_crosswalk,
First 5 California,359,in_crosswalk,
San Diego County District Attorney's Office,359,in_crosswalk,
State Farm Insurance Companies,359,in_crosswalk,
350 Sacramento,358,in_crosswalk,
"AMVETS, Department of California",358,in_crosswalk,
City of Beverly Hills,358,in_crosswalk,
Marin County Board of Supervisors,358,in_crosswalk,
UDW/AFSCME Local 3930,358,in_crosswalk,
Women Against Gun Violence,358,in_crosswalk,
Alliance of Automobile Manufacturers,357,in_crosswalk,
Contra Costa County Board of Supervisors,357,in_crosswalk,
Seventh Generation Advisors,357,in_crosswalk,
California Building Officials,356,in_crosswalk,
County of Alameda,356,in_crosswalk,
Housing and Economic Rights Advocates,356,in_crosswalk,
Alameda County,355,in_crosswalk,
California State Firefighters Association,355,in_crosswalk,
California Community Colleges,354,in_crosswalk,
California Hispanic Chamber of Commerce,354,in_crosswalk,
Los Angeles County Business Federation,354,in_crosswalk,
No known,354,already_routed,org_names_partial.csv
Utility Workers Union of America,354,in_crosswalk,
Contra Costa Water District,353,in_crosswalk,
National Multiple Sclerosis Society,353,in_crosswalk,
California Association for Local Economic Development,352,in_crosswalk,
California Association of Public Hospitals and Health Systems,352,in_crosswalk,
California Council on Alcohol Problems,352,in_crosswalk,
Legal Aid Foundation of Los Angeles,352,in_crosswalk,
Silicon Valley Community Foundation,352,in_crosswalk,
City of Concord,351,in_crosswalk,
Los Angeles Alliance for a New Economy,351,in_crosswalk,
California Council of Land Trusts,350,in_crosswalk,
SPUR,350,in_crosswalk,
California Attractions and Parks Association,349,in_crosswalk,
California Bean Shippers Association,349,in_crosswalk,
City of Fountain Valley,349,in_crosswalk,
Northern California Recycling Association,349,in_crosswalk,
The Two Hundred,349,in_crosswalk,
California Association of Catholic Hospitals,348,in_crosswalk,
Coachella Valley Water District,348,in_crosswalk,
350 Silicon Valley,347,in_crosswalk,
Anti-Recidivism Coalition,347,in_crosswalk,
County of Humboldt,347,in_crosswalk,
Immigrant Legal Resource Center,347,in_crosswalk,
Association,346,in_crosswalk,
Children's Specialty Care Coalition,346,in_crosswalk,
Department of Corporations,346,in_crosswalk,
APLA Health,345,in_crosswalk,
Sacramento County Board of Supervisors,345,in_crosswalk,
California Public Defenders Association (CPDA),344,in_crosswalk,
Environmental Health Coalition,344,in_crosswalk,
Save the Bay,343,in_crosswalk,
Sonoma County Board of Supervisors,343,in_crosswalk,
Author,342,already_routed,org_names_that_are_actually_individuals.csv
Riverside County Superintendent of Schools,342,in_crosswalk,
Carlsbad Chamber of Commerce,341,in_crosswalk,
Upland Police Officers Association,341,in_crosswalk,
California Agricultural Commissioners and Sealers Association,340,in_crosswalk,
California Civil Liberties Advocacy,340,in_crosswalk,
California Immigrant Welfare Collaborative,340,in_crosswalk,
California State Association of Psychiatrists,340,in_crosswalk,
Secure Justice,340,in_crosswalk,
United Farm Workers,340,in_crosswalk,
"American Federation of State, County and Municipal Employees (AFSCME), AFL-CIO",339,in_crosswalk,
California,339,already_routed,org_names_partial.csv
California Sportsman's Lobby,339,in_crosswalk,
California Teamsters,339,in_crosswalk,
Greater Riverside Chambers of Commerce,339,in_crosswalk,
Rural County Representatives of California (RCRC),339,in_crosswalk,
Santa Clara County,339,in_crosswalk,
South Bay Cities Council of Governments,339,in_crosswalk,
Aging Services of California,338,in_crosswalk,
